,indice_lote,PreC_VM,CP_VM,Peso_VM,Peso_min,Peso_max,Diametro_VM,Dureza_VM,Diametro_VM,friab
0,32,2.16,24.9,990.7,970.9,1006.8,5.58,11.9,21.01,0.0028
1,32,2.76,26.93,995.8,979.1,1014.7,5.61,11.8,21.01,0.0028
2,32,2.88,26.26,992.6,978.6,1011.4,5.6,11.3,21.01,0.0028
3,32,3.73,29.76,1006.3,987,1018,5.65,11.9,21.02,0.0028
4,32,3.07,25.94,999.3,982.6,1008.8,5.62,12,21.01,0.0028
5,32,3.2,26.88,999.4,989.5,1012.8,5.62,11.6,21.01,0.0028
6,32,2.62,25.93,1001.7,982.7,1016.4,5.62,12.4,21.01,0.0028
7,32,2.94,27.02,998,970.9,1018,5.62,11.8,21.01,0.0028
8,32,4.61,28.64,987.8,976.7,997.7,5.59,12.1,21.08,0.0028
9,32,4.41,29.21,1002.1,993.3,1012.1,5.68,12.4,21.08,0.0028
10,32,4.58,28.81,1004.7,992,1010.8,5.67,12.6,21.08,0.0028
11,32,3.77,29.05,1011.3,1006,1015.9,5.71,12.3,21.07,0.0028
12,32,3.38,23.34,986.7,980,993.5,5.61,12,21.07,0.0028
13,32,3.95,29.12,997.6,982.8,1009.1,5.65,12.5,21.07,0.0028
14,32,3.72,28.66,996.4,985.4,1006.9,5.63,12.4,21.07,0.0028
15,32,3.96,29.01,998.1,976.7,1015.9,5.65,12.3,21.07,0.0028
16,27,8.24,22.8,1003.6,987.4,1017.3,5.73,5.9,21.09,0.0041
17,27,7.76,23.11,999.6,976,1015.4,5.7,6.1,21.09,0.0041
18,27,7.83,23.34,1000.3,969.3,1014.7,5.71,6.1,21.09,0.0041
19,27,8.65,25.56,1005.3,985.8,1021.2,5.72,6.4,21.09,0.0041
20,27,8.6,24.26,993.2,970.7,1010,5.67,6.2,21.09,0.0041
21,27,9.33,26.3,996.6,973.4,1012.3,5.67,6.6,21.09,0.0041
22,27,8.19,23.85,999.8,969.3,1021.2,5.7,6.2,21.09,0.0041
23,27,7.3,32.33,1014,995.5,1029.3,5.73,7,21.1,0.0041
24,27,6.7,30.92,1009.1,991.6,1022.7,5.7,7,21.1,0.0041
25,27,6.89,31.75,1005.3,986.6,1021.1,5.69,7,21.12,0.0041
26,27,6.73,31.55,996.8,979.5,1010,5.66,6.9,21.12,0.0041
27,27,6.89,31.94,999.5,981.6,1013.5,5.67,7.2,21.12,0.0041
28,27,6.93,32.33,1002.2,984,1016.3,5.66,7.5,21.12,0.0041
29,27,6.88,31.8,1004.5,979.5,1029.3,5.69,7.1,21.11,0.0041
30,28,10.84,30.83,1012.4,995.4,1026.8,5.72,6.7,21.12,0.0051
31,28,10.65,23.15,998.9,983.8,1014.4,5.68,6.5,21.12,0.0051
32,28,14.56,22.99,1010.7,995.9,1023.5,5.74,6.4,21.12,0.0051
33,28,14.78,26.17,1012.5,991.1,1028,5.72,6.6,21.12,0.0051
34,28,14.83,27.26,1006.8,980.9,1022.3,5.68,6.7,21.12,0.0051
35,28,12.22,24.24,986.9,962,999.8,5.62,5.8,21.12,0.0051
36,28,14.14,26.78,1004.7,962,1028,5.69,6.5,21.12,0.0051
37,28,8.12,36.48,1009.3,986.3,1029.6,5.68,8.2,21.09,0.0051
38,28,9.17,41.22,998.9,981.2,1009.3,5.63,8.1,21.07,0.0051
39,28,13.71,42.44,1019.2,1005.4,1028,5.73,8.1,21.07,0.0051
40,28,12.23,42.29,1008.4,984.5,1017,5.68,7.9,21.07,0.0051
41,28,11.63,40.83,1006.8,984.5,1019.6,5.68,7.9,21.07,0.0051
42,28,11.77,41.5,1001.4,979.8,1014.7,5.66,8,21.08,0.0051
43,28,11.4,41.05,1007.3,979.8,1029.6,5.68,8,21.08,0.0051
44,29,6.44,40.04,1014.3,1004.8,1025.2,5.63,10.6,21.12,0.0027
45,29,5.06,33.91,1006.5,999.4,1014.8,5.61,10.5,21.11,0.0027
46,29,5.05,36.46,1002.3,984.6,1022.9,5.6,8.5,21.12,0.0027
47,29,7.61,43.1,999.5,977,1038.9,5.57,13,21.11,0.0027
48,29,14.35,40.97,1019.5,998.2,1030.9,5.65,9.4,21.12,0.0027
49,29,12.87,40.7,1003.9,990,1014.9,5.6,11.3,21.12,0.0027
50,29,11.03,35.42,1011.5,999.2,1024.5,5.63,10.1,21.12,0.0027
51,29,10.51,37.16,1022.6,1006,1037.9,5.66,11.4,21.11,0.0027
52,29,9.51,35.12,1018.7,1006.3,1026.6,5.65,10.3,21.11,0.0027
53,29,9.76,37.05,1015,1003.2,1020.3,5.64,9.5,21.12,0.0027
54,29,8.01,34.27,1011.4,977,1038.9,5.62,10.5,21.11,0.0027
55,29,5.95,52.66,998.2,989.2,1003.3,5.56,11.4,21.1,0.0027
56,29,5.67,49.82,1017.4,1007.8,1028.2,5.65,10.8,21.11,0.0027
57,29,4.95,46.81,1007.3,987.2,1014.6,5.62,9.4,21.1,0.0027
58,29,1.2,43.72,997.1,964.3,1014.6,5.58,13.2,21.11,0.0027
59,29,5.82,48.06,1001.1,974,1009.3,5.59,10.4,21.11,0.0027
60,29,5.7,45.78,1020.7,1004.7,1030.1,5.67,10.8,21.11,0.0027
61,29,4.75,38.76,1009.2,989.2,1022,5.61,11.1,21.1,0.0027
62,29,5.16,42.93,1019.5,1002.5,1029.8,5.65,11.5,21.1,0.0027
63,29,4.99,42.82,1010.8,979.5,1020.7,5.63,10.1,21.1,0.0027
64,29,4.8,43.71,988.9,966.7,1002.4,5.53,10,21.1,0.0027
65,29,5.23,44.51,1007,964.3,1030.1,5.61,10.9,21.1,0.0027
66,30,4.95,18.35,982,973.6,998.8,5.6,8.5,21.12,0.0027
67,30,5.58,17.58,993.4,984.2,1002.9,5.66,8.8,21.12,0.0027
68,30,6.4,19.2,1003.2,992,1014,5.7,9.1,21.12,0.0027
69,30,5.96,17.82,1006.3,985.7,1019.7,5.69,9.6,21.11,0.0027
70,30,6.02,18.37,1003.5,996.2,1010.4,5.69,8.9,21.11,0.0027
71,30,6.83,19.55,996.9,972.2,1012.8,5.67,8.8,21.11,0.0027
72,30,6.61,19.61,1004.7,976.9,1014.5,5.68,9.3,21.11,0.0027
73,30,6.54,19.48,1007.2,996.6,1014.6,5.69,9.4,21.11,0.0027
74,30,6.16,18.74,1000.9,989.4,1010.3,5.66,8.9,21.11,0.0027
75,30,6.6,19.76,1002.8,989,1014.1,5.67,9.3,21.11,0.0027
76,30,7.01,20.2,1004.5,990.7,1015.3,5.67,9.2,21.11,0.0027
77,30,6.39,19.45,1000.5,972.2,1019.7,5.67,9.1,21.11,0.0027
78,30,4.43,26.78,1007.7,998.3,1016.6,5.62,11.1,21.11,0.0027
79,30,4.93,29.98,996.7,986.7,1008.1,5.59,11.5,21.11,0.0027
80,30,5.08,26.01,990,976.9,1005.3,5.6,10.2,21.11,0.0027
81,30,5.06,24.77,996.5,983.6,1007.9,5.62,10.4,21.11,0.0027
82,30,5.37,26.37,1010.4,1004.7,1017.9,5.66,10.8,21.11,0.0027
83,30,5.66,27.74,999.1,979,1012.3,5.63,10.4,21.11,0.0027
84,30,5.06,25.15,999.4,980.9,1012.5,5.63,10.6,21.11,0.0027
85,30,5.47,26.41,1002.7,991.1,1010.2,5.64,10.7,21.11,0.0027
86,30,5.31,26.1,1001.4,987.9,1018.9,5.63,10.7,21.1,0.0027
87,30,5.08,25.56,995,981.2,1011.4,5.6,10.4,21.1,0.0027
88,30,5.06,25.94,999.9,976.9,1018.9,5.62,10.7,21.11,0.0027
89,33,2.32,25.11,993.1,975.5,1005.9,5.6,10.9,21.01,0.0025
90,33,2.42,27.27,1014.8,1000.5,1028.2,5.67,11.6,21.01,0.0025
91,33,2.35,26.62,1003,986.4,1015,5.62,11.6,21.01,0.0025
92,33,2.29,27.16,1013,999.4,1024,5.65,11.6,21.01,0.0025
93,33,2.28,26.91,1006.2,987.6,1021.7,5.62,11.8,21.01,0.0025
94,33,2.16,28.18,1000,984,1014.8,5.61,11.3,21.01,0.0025
95,33,2.11,27.98,997.9,984.5,1009.7,5.61,11.2,21.01,0.0025
96,33,2.13,28.02,996.9,986.8,1009.5,5.6,11.2,21.01,0.0025
97,33,2.23,27.21,1003.1,975.5,1028.2,5.62,11.4,21.01,0.0025
98,33,4.34,27.65,994.8,985.9,1005.5,5.62,11.6,21.07,0.0025
99,33,3.79,29.07,1000.8,986.8,1008,5.65,11.8,21.07,0.0025
100,33,3.71,27.67,993.8,982.7,1002.1,5.63,12.1,21.07,0.0025
101,33,3.79,28.73,986.2,976.4,993.7,5.59,11.2,21.06,0.0025
102,33,3.75,26.57,1002.7,987.9,1019.3,5.67,11.8,21.07,0.0025
103,33,3.82,26.99,1004.4,993.2,1013,5.68,11.5,21.07,0.0025
104,33,3.87,27.56,1001.8,991.3,1017.5,5.67,11.1,21.07,0.0025
105,33,3.97,28.67,999.3,985.4,1010.2,5.65,11.6,21.07,0.0025
106,33,3.94,28.19,998,976.4,1019.3,5.65,11.6,21.07,0.0025
107,46,3.51,32.05,1011.3,995.2,1028.7,5.65,11.3,21.01,0.0038
108,46,3.21,30.17,1001,981.6,1021.3,5.6,11,21,0.0038
109,46,3.42,31.79,990.8,981.6,1002.6,5.57,10.6,21,0.0038
110,46,3.33,31.37,1013.3,997.6,1023,5.64,11.2,21.01,0.0038
111,46,3.23,31.65,996.3,976.7,1008.9,5.59,10.4,21,0.0038
112,46,3.34,32.1,996.8,990.6,1005,5.59,10.9,21,0.0038
113,46,3.1,29.84,1006.5,994.8,1015.9,5.63,11.2,21.01,0.0038
114,46,3.31,31.78,999.9,988.2,1019.5,5.6,11.4,21,0.0038
115,46,3.37,32.28,1003,987.2,1022.7,5.61,11.4,21.01,0.0038
116,46,3.31,31.3,1002.1,976.7,1028.7,5.61,11.1,21,0.0038
117,46,4.95,23.99,996.6,981.7,1005.1,5.64,10.1,21.08,0.0038
118,46,4.89,27.19,1009.4,999,1026.4,5.67,11,21.08,0.0038
119,46,5.04,26.05,1003.7,984.4,1014.1,5.66,10.3,21.08,0.0038
120,46,4.51,24.16,1009.6,1003,1017.8,5.68,10.2,21.09,0.0038
121,46,4.29,24.1,996.3,988.4,1003.1,5.63,9.6,21.08,0.0038
122,46,4.63,25.68,1001.5,996.8,1007.7,5.66,10.2,21.08,0.0038
123,46,4.83,25.87,1004.7,989.8,1016.5,5.67,10.3,21.08,0.0038
124,46,4.37,23.49,997.6,986,1008.2,5.63,10.6,21.08,0.0038
125,46,4.83,25.34,1006,991,1017.7,5.66,10.5,21.08,0.0038
126,46,4.72,25.26,1002.8,981.7,1026.4,5.66,10.3,21.08,0.0038
127,47,4.58,29.5,1012.5,1000.2,1020.1,5.66,10.5,21,0.0038
128,47,4.48,30.1,1002.2,998.6,1010.5,5.63,10,21,0.0038
129,47,4.33,28.93,997.2,988.4,1010.6,5.62,9.9,21,0.0038
130,47,4.4,29.63,1004.1,992.6,1015.4,5.63,10.3,21,0.0038
131,47,4.36,29.82,1000.6,989.3,1011.4,5.61,10.4,21,0.0038
132,47,4.37,28.46,1010.3,994.2,1022.3,5.66,10.6,21,0.0038
133,47,5.09,31.33,1010.7,988.9,1019.4,5.65,10.9,21,0.0038
134,47,4.3,28.75,1004.7,982,1021.9,5.64,10,21,0.0038
135,47,4.33,29.26,1011.5,1001.7,1020.1,5.68,9.9,21,0.0038
136,47,4.53,29.81,1006,982,1022.3,5.64,10.3,21,0.0038
137,47,4.97,22.66,1015.3,1000.5,1026.9,5.71,10.6,21.08,0.0038
138,47,4.88,23.33,1005,985,1027.8,5.67,9.5,21.08,0.0038
139,47,5.02,23.77,1002.8,982.3,1016.4,5.66,9.6,21.08,0.0038
140,47,4.56,23.21,1000.5,978.3,1014.7,5.66,9.7,21.09,0.0038
141,47,5.18,24.75,996.8,986,1010.5,5.64,9.4,21.08,0.0038
142,47,5.26,23.91,1019.1,996.7,1024.8,5.72,9.7,21.08,0.0038
143,47,5.45,23.91,1013.2,1003,1023.8,5.69,10.1,21.08,0.0038
144,47,5.35,24.46,1004.8,989,1022.4,5.68,9.9,21.08,0.0038
145,47,4.81,23.25,1008.8,987.4,1025.7,5.68,9.4,21.09,0.0038
146,47,5.14,24.08,1007.4,978.3,1027.8,5.68,9.8,21.08,0.0038
147,49,5.96,28.99,999.1,984.8,1012.6,5.61,11.1,21.1,0.0029
148,49,6.01,30.25,996.4,989.9,1008,5.6,11.1,21.1,0.0029
149,49,6.05,29.25,1002.3,989.4,1014.6,5.62,10.9,21.1,0.0029
150,49,6.01,29.51,1000,988.4,1015.9,5.6,11.4,21.09,0.0029
151,49,6.16,30.61,993.6,986.3,1006.7,5.59,11,21.1,0.0029
152,49,6.18,28.08,1000,987.9,1008,5.61,11.2,21.1,0.0029
153,49,6.29,29.69,999.9,987.9,1011.1,5.61,11.4,21.1,0.0029
154,49,6.23,28.68,998,989,1008.6,5.59,11.1,21.1,0.0029
155,49,6.18,29.19,994.7,973.1,1016.3,5.59,11.5,21.09,0.0029
156,49,6.12,28.24,982.3,970,992.4,5.56,10.9,21.1,0.0029
157,49,6.18,29.24,993.5,976.1,1005,5.58,11,21.1,0.0029
158,49,6.18,28.45,989.8,978.3,1000,5.58,11.3,21.1,0.0029
159,49,6.02,25.79,989.8,970.8,1004.7,5.57,12,21.09,0.0029
160,49,6.15,28.81,995.3,970,1016.3,5.59,11.2,21.1,0.0029
161,49,4.64,25.27,1005.7,991.6,1015.7,5.62,11.4,21.11,0.0029
162,49,4.65,25.57,1001,994.9,1008.1,5.61,10.3,21.1,0.0029
163,49,4.64,25.13,1002.7,988.7,1017.4,5.61,10.8,21.1,0.0029
164,49,4.73,25.79,994.5,985.9,1005.6,5.58,10.3,21.1,0.0029
165,49,4.72,25.84,996.2,980.7,1003.7,5.58,10.6,21.1,0.0029
166,49,4.72,25.87,1004,994.6,1014.3,5.62,11,21.1,0.0029
167,49,4.67,25.61,1004.1,996.7,1011.5,5.61,11.2,21.1,0.0029
168,49,4.49,23.79,993.1,984.8,1001.4,5.57,10.8,21.1,0.0029
169,49,4.79,26.27,993.2,982.7,998.7,5.58,10.7,21.1,0.0029
170,49,4.86,26.92,996.6,973.1,1007.4,5.58,10.8,21.1,0.0029
171,49,4.94,26.55,990.8,979.5,1001.1,5.57,11.9,21.11,0.0029
172,49,4.8,26.05,998.3,973.1,1017.4,5.59,10.9,21.1,0.0029
173,50,6.3,28.53,1000,989.6,1007.7,5.63,12.2,21.1,0.0032
174,50,5.88,27.91,999.5,988.9,1013.9,5.62,12,21.1,0.0032
175,50,5.93,28.26,1002.9,993.5,1016,5.64,12.1,21.1,0.0032
176,50,5.98,28.23,1003,986.7,1015.9,5.64,12,21.1,0.0032
177,50,5.96,28.06,993.4,980.9,1011.5,5.61,11.7,21.1,0.0032
178,50,5.97,28.15,997.5,979.8,1011.9,5.62,11.8,21.1,0.0032
179,50,6.12,27.86,1004.8,992.2,1019.3,5.64,11.8,21.09,0.0032
180,50,6.07,28.39,1000.2,979.8,1019.3,5.63,11.9,21.1,0.0032
181,50,5.43,26.85,998.4,984.9,1006,5.6,12.8,21.09,0.0032
182,50,4.92,26.32,996.2,982.7,1009.2,5.6,11.7,21.1,0.0032
183,50,5.18,26.66,998.5,981.1,1018.1,5.61,11.3,21.1,0.0032
184,50,5.2,26.3,1003.5,984.8,1014.9,5.63,11.6,21.1,0.0032
185,50,5.16,25.99,992.3,984,998.5,5.6,11.6,21.1,0.0032
186,50,5.31,26.7,992.5,973.6,1010.5,5.59,11.4,21.1,0.0032
187,50,5.51,25.95,999.6,990,1010.2,5.64,11.6,21.1,0.0032
188,50,5.25,26.28,997.3,973.6,1018.1,5.61,11.7,21.1,0.0032
189,17,9.58,31.03,1009.6,982.4,1026.3,5.72,6.8,21.12,0.0055
190,17,8.41,31,1004.8,980.9,1017.8,5.7,6.8,21.13,0.0055
191,17,8.69,27.21,1004.1,981.4,1019.9,5.71,6.7,21.13,0.0055
192,17,8.62,27.2,1001.2,979,1015.4,5.7,6.4,21.13,0.0055
193,17,7.91,26.67,992.3,975.5,1004.2,5.67,6.4,21.13,0.0055
194,17,8.57,28.72,1000.6,981.2,1024.5,5.7,6.6,21.13,0.0055
195,17,8.91,29.1,1002.1,975.5,1026.3,5.7,6.6,21.13,0.0055
196,17,7.64,40.67,1008.3,983.1,1020.6,5.69,7.8,21.12,0.0055
197,17,6.45,36.47,1007,985.8,1017.6,5.68,7.6,21.12,0.0055
198,17,6.86,33.22,997.1,971.3,1008.5,5.67,7.1,21.12,0.0055
199,17,6.52,32.31,1002.7,979.8,1019.5,5.68,6.5,21.12,0.0055
200,17,6.89,33.98,1001.9,979.4,1018.3,5.68,7,21.12,0.0055
201,17,7.17,34.74,998.8,971.3,1012.4,5.67,7.2,21.12,0.0055
202,17,7.16,35.81,1002.6,971.3,1020.6,5.68,7.2,21.12,0.0055
203,18,7.76,26.65,1006.1,990.9,1019.2,5.73,7.3,21.14,0.0045
204,18,7.95,27.3,1007,989.4,1023,5.72,7.1,21.13,0.0045
205,18,8.54,28.1,1001.5,985,1018.1,5.71,7,21.14,0.0045
206,18,8.57,28.22,1001.7,981.9,1015.8,5.71,7.1,21.14,0.0045
207,18,8.28,27.51,1000.6,980.7,1018.9,5.7,7,21.14,0.0045
208,18,8.39,27.97,997.7,979.3,1011.9,5.69,6.9,21.14,0.0045
209,18,8.16,27.44,1002.4,979.3,1023,5.71,7.1,21.14,0.0045
210,18,6.94,36.06,1004.5,985,1021.7,5.67,8.2,21.13,0.0045
211,18,6.64,28.21,1000.2,982.1,1014.4,5.68,7.7,21.13,0.0045
212,18,6.62,27.71,1001.9,981.7,1018,5.7,7.5,21.13,0.0045
213,18,7.13,28.43,1008.7,989.6,1022.4,5.71,7.6,21.13,0.0045
214,18,7.15,28.64,1006.7,990.8,1018.9,5.71,7.5,21.13,0.0045
215,18,7.23,29.02,1003.2,982.9,1017,5.69,7.5,21.13,0.0045
216,18,6.98,29.26,1004.2,981.7,1022.4,5.7,7.7,21.13,0.0045
217,19,11.32,18.99,1015.6,1006.4,1027.4,5.76,7.2,21.11,0.0042
218,19,10.82,18.3,993.2,977.9,1002.2,5.68,6.5,21.11,0.0042
219,19,10.68,18.48,997.5,979.7,1007.8,5.69,6.8,21.09,0.0042
220,19,13.63,21.57,1016,995.3,1027.1,5.75,7,21.09,0.0042
221,19,3.2,1.43,1002.1,985.1,1010.6,5.7,6.7,21.1,0.0042
222,19,12.07,19.1,1004.9,977.9,1027.4,5.71,6.8,21.1,0.0042
223,19,9.5,22.25,1002.7,980.2,1015.8,5.67,7.3,20.99,0.0042
224,19,9.32,22.31,995.9,976.3,1006.6,5.65,7.2,20.98,0.0042
225,19,10.09,23.84,995.1,974.4,1005.9,5.65,7.3,20.98,0.0042
226,19,10.07,23.54,1002.4,979.6,1019.1,5.67,7.6,20.98,0.0042
227,19,0.09,13.74,989.1,970.1,1004.4,5.62,7.2,20.98,0.0042
228,19,10.17,23.8,996,977.6,1009,5.65,7.3,20.98,0.0042
229,19,10.15,23.81,996.9,970.1,1019.1,5.65,7.3,20.98,0.0042
230,20,0.8,0.62,1007.9,991.2,1019.1,5.68,5.7,21.11,0.0037
231,20,9.84,23.49,996.6,983,1009.7,5.64,6,21.11,0.0037
232,20,14.2,30.16,1010.2,997.1,1024.2,5.68,6,21.11,0.0037
233,20,14.24,30.86,1006,985.9,1018.2,5.67,6.3,21.11,0.0037
234,20,13.44,29.68,998.9,990.3,1007,5.64,5.9,21.1,0.0037
235,20,13.33,29.9,1002.1,984.2,1018.9,5.64,6.3,21.1,0.0037
236,20,13.48,28.83,1003.6,983,1024.2,5.66,6,21.11,0.0037
237,20,10.51,29.08,1007.3,991.2,1017.1,5.67,6.3,20.99,0.0037
238,20,9.87,27.87,1008.3,990.7,1017.1,5.66,6.6,20.99,0.0037
239,20,11.06,31.59,1006.1,996.5,1020.6,5.66,7.1,20.98,0.0037
240,20,10.8,31.19,1004.5,986.9,1015,5.65,6.4,20.98,0.0037
241,20,10.2,29.92,996.8,984.5,1011.9,5.62,6.3,20.98,0.0037
242,20,10.7,30.87,997.7,979.9,1009.8,5.61,6.4,20.99,0.0037
243,20,10.63,30.26,1003.5,979.9,1020.6,5.64,6.5,20.99,0.0037
244,21,10.96,26.94,1013,1001.8,1021.3,5.67,6.6,21.11,0.0027
245,21,14.29,30.74,1027.4,1017,1036.1,5.72,6.7,21.1,0.0027
246,21,10.78,26.39,1004.8,990.2,1019.2,5.64,6.8,21.1,0.0027
247,21,11.54,28.67,1000.7,986.8,1009.3,5.63,6.1,21.1,0.0027
248,21,9.68,26.14,1005.8,996.6,1009.7,5.64,6.3,21.1,0.0027
249,21,12.72,29.65,1014.1,997.2,1027.7,5.68,7.7,21.1,0.0027
250,21,9.84,19.53,1001.9,986.8,1016.2,5.67,6.4,21.11,0.0027
251,21,9.52,19.82,1002.1,982.1,1014.7,5.67,6.6,21.11,0.0027
252,21,10.02,20.48,1000.4,982.2,1017.8,5.67,6.6,21.11,0.0027
253,21,12.37,26.1,1005.9,982.1,1036.1,5.67,6.7,21.11,0.0027
254,21,8.9,27.25,999.9,992.4,1010.2,5.62,6.1,20.99,0.0027
255,21,10.05,29.84,994.5,986,1004.5,5.61,6.8,20.99,0.0027
256,21,11.76,33.87,1027.1,1012.9,1046.4,5.75,6.7,20.98,0.0027
257,21,7.97,25.14,1004.5,982.7,1021.1,5.64,8.5,20.99,0.0027
258,21,11.02,33.45,1001.6,983.5,1015.2,5.63,7.9,20.99,0.0027
259,21,11.17,26.63,1015.3,997.5,1028,5.71,7.4,20.99,0.0027
260,21,10.29,25.12,1006.4,987.9,1023.2,5.66,7.5,20.99,0.0027
261,21,10.52,25.49,1002.3,983.2,1020.1,5.65,7.5,20.99,0.0027
262,21,9.97,23.7,993.5,971.9,1010.8,5.62,7.2,20.99,0.0027
263,21,10.37,28.04,1004.3,971.9,1046.4,5.65,7.5,20.99,0.0027
264,36,6.41,32.49,997.2,981.5,1025.7,5.63,6.4,21.11,0.0045
265,36,6.13,36.51,1003.5,983.2,1024.1,5.66,6.3,21.11,0.0045
266,36,6.21,38.08,993.5,977.1,1016.9,5.61,6.4,21.11,0.0045
267,36,6.83,37.31,1001.5,983.8,1027.2,5.64,6.8,21.1,0.0045
268,36,7.06,39.14,1006.8,992.9,1029.9,5.65,7,21.1,0.0045
269,36,7.37,41.84,1003.4,981.8,1025,5.64,6.9,21.1,0.0045
270,36,6.88,38.95,997.6,978.7,1021.2,5.62,7,21.1,0.0045
271,36,6.76,37.92,1000.5,977.1,1029.9,5.63,6.7,21.1,0.0045
